"resolution","score","stat","analysis","genotype_form","correlation","p_value"
2,"gPi","mean","local","wave",-0.589473684210526,0.001
2,"gPi","median","local","wave",-0.557894736842105,0.001
2,"gPi","slope","local","wave",-0.610526315789474,0.001
2,"gPi","range","local","wave",0.610526315789474,0.001
2,"gPi","variance","local","wave",0.610526315789474,0.001
2,"gPi","mean_lower","local","wave",-0.547368421052632,0.002
2,"gPi","mean_upper","local","wave",-0.610526315789474,0.001
2,"PPF","min","local","linear",-0.231578947368421,0.162
2,"PPF","max","local","linear",-0.126315789473684,0.465
2,"PPF","mean","local","linear",-0.178947368421053,0.316
2,"PPF","median","local","linear",-0.178947368421053,0.282
2,"PPF","slope","local","linear",0.168421052631579,0.32
2,"PPF","range","local","linear",0.631578947368421,0.002
2,"PPF","variance","local","linear",0.631578947368421,0.001
2,"PPF","mean_lower","local","linear",-0.210526315789474,0.207
2,"PPF","mean_upper","local","linear",-0.189473684210526,0.245
2,"PPF","min","local","gaussian",-0.442105263157895,0.01
2,"PPF","max","local","gaussian",-0.336842105263158,0.023
2,"PPF","mean","local","gaussian",-0.368421052631579,0.024
2,"PPF","median","local","gaussian",-0.368421052631579,0.019
2,"PPF","slope","local","gaussian",0.589473684210526,0.001
2,"PPF","range","local","gaussian",0.589473684210526,0.001
2,"PPF","variance","local","gaussian",0.589473684210526,0.001
2,"PPF","mean_lower","local","gaussian",-0.431578947368421,0.006
2,"PPF","mean_upper","local","gaussian",-0.357894736842105,0.027
2,"PPF","min","local","sinusoidal",-0.421052631578947,0.005
2,"PPF","max","local","sinusoidal",-0.368421052631579,0.03
2,"PPF","mean","local","sinusoidal",-0.389473684210526,0.017
2,"PPF","median","local","sinusoidal",-0.378947368421053,0.024
2,"PPF","slope","local","sinusoidal",-0.6,0.001
2,"PPF","range","local","sinusoidal",0.6,0.002
2,"PPF","variance","local","sinusoidal",0.6,0.001
2,"PPF","mean_lower","local","sinusoidal",-0.389473684210526,0.026
2,"PPF","mean_upper","local","sinusoidal",-0.389473684210526,0.018
2,"PPF","min","local","wave",-0.705263157894737,0.001
2,"PPF","max","local","wave",-0.410526315789474,0.009
2,"PPF","mean","local","wave",-0.589473684210526,0.001
2,"PPF","median","local","wave",-0.557894736842105,0.001
2,"PPF","slope","local","wave",-0.610526315789474,0.001
2,"PPF","range","local","wave",0.610526315789474,0.001
2,"PPF","variance","local","wave",0.610526315789474,0.001
