"resolution","score","stat","analysis","genotype_form","correlation","p_value"
25,"D_slope","slope","local","linear",0.263157894736842,0.115
25,"D_slope","range","local","linear",1,0.001
25,"D_slope","variance","local","linear",1,0.001
25,"D_slope","mean_lower","local","linear",0.178947368421053,0.27
25,"D_slope","mean_upper","local","linear",0.2,0.238
25,"D_slope","min","local","gaussian",-0.0315789473684211,0.882
25,"D_slope","max","local","gaussian",0.0736842105263158,0.703
25,"D_slope","mean","local","gaussian",0.0421052631578947,0.836
25,"D_slope","median","local","gaussian",0.0421052631578947,0.814
25,"D_slope","slope","local","gaussian",-1,0.001
25,"D_slope","range","local","gaussian",1,0.001
25,"D_slope","variance","local","gaussian",1,0.001
25,"D_slope","mean_lower","local","gaussian",0.0736842105263158,0.673
25,"D_slope","mean_upper","local","gaussian",-0.0315789473684211,0.883
25,"D_slope","min","local","sinusoidal",-0.189473684210526,0.258
25,"D_slope","max","local","sinusoidal",-0.0210526315789474,0.927
25,"D_slope","mean","local","sinusoidal",-0.136842105263158,0.429
25,"D_slope","median","local","sinusoidal",-0.136842105263158,0.402
25,"D_slope","slope","local","sinusoidal",-1,0.001
25,"D_slope","range","local","sinusoidal",1,0.001
25,"D_slope","variance","local","sinusoidal",1,0.001
25,"D_slope","mean_lower","local","sinusoidal",-0.0210526315789474,0.931
25,"D_slope","mean_upper","local","sinusoidal",-0.189473684210526,0.268
25,"D_slope","min","local","wave",-0.168421052631579,0.326
25,"D_slope","max","local","wave",-0.0210526315789474,0.93
25,"D_slope","mean","local","wave",-0.126315789473684,0.458
25,"D_slope","median","local","wave",-0.126315789473684,0.468
25,"D_slope","slope","local","wave",-1,0.001
25,"D_slope","range","local","wave",1,0.001
25,"D_slope","variance","local","wave",1,0.001
25,"D_slope","mean_lower","local","wave",-0.0210526315789474,0.927
25,"D_slope","mean_upper","local","wave",-0.168421052631579,0.317
25,"RC","min","local","linear",-0.231578947368421,0.182
25,"RC","max","local","linear",-0.136842105263158,0.454
25,"RC","mean","local","linear",-0.168421052631579,0.313
