"resolution","score","stat","analysis","genotype_form","correlation","p_value"
1,"RN","variance","local","sinusoidal",-1,0.001
1,"RN","mean_lower","local","sinusoidal",-0.0105263157894737,0.981
1,"RN","mean_upper","local","sinusoidal",0.178947368421053,0.286
1,"RN","min","local","wave",-0.315789473684211,0.048
1,"RN","max","local","wave",0.0736842105263158,0.697
1,"RN","mean","local","wave",-0.168421052631579,0.324
1,"RN","median","local","wave",-0.168421052631579,0.324
1,"RN","slope","local","wave",1,0.001
1,"RN","range","local","wave",1,0.001
1,"RN","variance","local","wave",1,0.001
1,"RN","mean_lower","local","wave",-0.2,0.23
1,"RN","mean_upper","local","wave",-0.126315789473684,0.452
1,"RNN","min","local","linear",0.0421052631578947,0.816
1,"RNN","max","local","linear",0.273684210526316,0.094
1,"RNN","mean","local","linear",0.178947368421053,0.275
1,"RNN","median","local","linear",0.178947368421053,0.272
1,"RNN","slope","local","linear",0.263157894736842,0.117
1,"RNN","range","local","linear",1,0.001
1,"RNN","variance","local","linear",1,0.001
1,"RNN","mean_lower","local","linear",0.168421052631579,0.336
1,"RNN","mean_upper","local","linear",0.210526315789474,0.22
1,"RNN","min","local","gaussian",-0.0315789473684211,0.877
1,"RNN","max","local","gaussian",0.0736842105263158,0.664
1,"RNN","mean","local","gaussian",0.0210526315789474,0.93
1,"RNN","median","local","gaussian",0.0210526315789474,0.925
1,"RNN","slope","local","gaussian",-1,0.001
1,"RNN","range","local","gaussian",1,0.001
1,"RNN","variance","local","gaussian",1,0.001
1,"RNN","mean_lower","local","gaussian",0.0421052631578947,0.831
1,"RNN","mean_upper","local","gaussian",0.0105263157894737,0.978
1,"RNN","min","local","sinusoidal",-0.189473684210526,0.273
1,"RNN","max","local","sinusoidal",0.0315789473684211,0.877
1,"RNN","mean","local","sinusoidal",-0.0842105263157895,0.651
1,"RNN","median","local","sinusoidal",-0.0210526315789474,0.934
1,"RNN","slope","local","sinusoidal",-1,0.001
1,"RNN","range","local","sinusoidal",1,0.001
1,"RNN","variance","local","sinusoidal",1,0.001
1,"RNN","mean_lower","local","sinusoidal",0.0105263157894737,0.975
1,"RNN","mean_upper","local","sinusoidal",-0.178947368421053,0.296
1,"RNN","min","local","wave",-0.315789473684211,0.053
1,"RNN","max","local","wave",0.0736842105263158,0.678
1,"RNN","mean","local","wave",-0.168421052631579,0.316
1,"RNN","median","local","wave",-0.168421052631579,0.319
1,"RNN","slope","local","wave",1,0.001
1,"RNN","range","local","wave",1,0.001
1,"RNN","variance","local","wave",1,0.001
1,"RNN","mean_lower","local","wave",-0.2,0.234
1,"RNN","mean_upper","local","wave",-0.126315789473684,0.449
1,"D_slope","min","local","linear",0.0421052631578947,0.823
1,"D_slope","max","local","linear",0.273684210526316,0.096
1,"D_slope","mean","local","linear",0.178947368421053,0.266
1,"D_slope","median","local","linear",0.178947368421053,0.275
1,"D_slope","slope","local","linear",0.263157894736842,0.132
1,"D_slope","range","local","linear",1,0.001
1,"D_slope","variance","local","linear",1,0.001
1,"D_slope","mean_lower","local","linear",0.168421052631579,0.325
1,"D_slope","mean_upper","local","linear",0.210526315789474,0.199
1,"D_slope","min","local","gaussian",-0.0315789473684211,0.87
1,"D_slope","max","local","gaussian",0.0736842105263158,0.677
1,"D_slope","mean","local","gaussian",0.0210526315789474,0.92
1,"D_slope","median","local","gaussian",0.0210526315789474,0.925
1,"D_slope","slope","local","gaussian",-1,0.001
1,"D_slope","range","local","gaussian",1,0.001
1,"D_slope","variance","local","gaussian",1,0.001
1,"D_slope","mean_lower","local","gaussian",0.0421052631578947,0.825
1,"D_slope","mean_upper","local","gaussian",0.0105263157894737,0.986
1,"D_slope","min","local","sinusoidal",-0.189473684210526,0.26
1,"D_slope","max","local","sinusoidal",0.0315789473684211,0.878
1,"D_slope","mean","local","sinusoidal",-0.0842105263157895,0.641
1,"D_slope","median","local","sinusoidal",-0.0210526315789474,0.928
1,"D_slope","slope","local","sinusoidal",-1,0.001
1,"D_slope","range","local","sinusoidal",1,0.001
1,"D_slope","variance","local","sinusoidal",1,0.001
1,"D_slope","mean_lower","local","sinusoidal",0.0105263157894737,0.972
1,"D_slope","mean_upper","local","sinusoidal",-0.178947368421053,0.278
1,"D_slope","min","local","wave",-0.315789473684211,0.058
1,"D_slope","max","local","wave",0.0736842105263158,0.673
1,"D_slope","mean","local","wave",-0.168421052631579,0.315
1,"D_slope","median","local","wave",-0.168421052631579,0.319
1,"D_slope","slope","local","wave",1,0.001
1,"D_slope","range","local","wave",1,0.001
1,"D_slope","variance","local","wave",1,0.001
1,"D_slope","mean_lower","local","wave",-0.2,0.23
1,"D_slope","mean_upper","local","wave",-0.126315789473684,0.459
1,"RC","min","local","linear",-0.326315789473684,0.048
1,"RC","max","local","linear",-0.0947368421052632,0.59
1,"RC","mean","local","linear",-0.189473684210526,0.262
1,"RC","median","local","linear",-0.189473684210526,0.244
1,"RC","slope","local","linear",0.105263157894737,0.553
1,"RC","range","local","linear",0.631578947368421,0.001
1,"RC","variance","local","linear",0.631578947368421,0.001
