"resolution","score","stat","analysis","genotype_form","correlation","p_value"
20,"CV_t","mean_lower","local","wave",-0.410526315789474,0.015
20,"CV_t","mean_upper","local","wave",-0.568421052631579,0.002
20,"RN","min","local","linear",0.357894736842105,0.036
20,"RN","max","local","linear",0.368421052631579,0.022
20,"RN","mean","local","linear",0.368421052631579,0.019
20,"RN","median","local","linear",0.431578947368421,0.009
20,"RN","slope","local","linear",1,0.001
20,"RN","range","local","linear",0.263157894736842,0.108
20,"RN","variance","local","linear",0.263157894736842,0.114
20,"RN","mean_lower","local","linear",0.221052631578947,0.172
20,"RN","mean_upper","local","linear",0.442105263157895,0.007
20,"RN","min","local","gaussian",0.0315789473684211,0.851
20,"RN","max","local","gaussian",-0.0736842105263158,0.671
20,"RN","mean","local","gaussian",-0.0210526315789474,0.923
20,"RN","median","local","gaussian",0.0315789473684211,0.873
20,"RN","slope","local","gaussian",1,0.001
20,"RN","range","local","gaussian",-1,0.001
20,"RN","variance","local","gaussian",-1,0.001
20,"RN","mean_lower","local","gaussian",-0.0736842105263158,0.635
20,"RN","mean_upper","local","gaussian",0.0315789473684211,0.892
20,"RN","min","local","sinusoidal",0.189473684210526,0.273
20,"RN","max","local","sinusoidal",0.0210526315789474,0.929
20,"RN","mean","local","sinusoidal",0.168421052631579,0.316
20,"RN","median","local","sinusoidal",0.189473684210526,0.261
20,"RN","slope","local","sinusoidal",1,0.001
20,"RN","range","local","sinusoidal",-1,0.001
20,"RN","variance","local","sinusoidal",-1,0.001
20,"RN","mean_lower","local","sinusoidal",0.0210526315789474,0.919
20,"RN","mean_upper","local","sinusoidal",0.189473684210526,0.252
20,"RN","min","local","wave",0.2,0.208
20,"RN","max","local","wave",0.0210526315789474,0.915
20,"RN","mean","local","wave",0.147368421052632,0.378
20,"RN","median","local","wave",0.168421052631579,0.324
20,"RN","slope","local","wave",1,0.001
20,"RN","range","local","wave",-1,0.001
20,"RN","variance","local","wave",-1,0.001
20,"RN","mean_lower","local","wave",0.0210526315789474,0.926
20,"RN","mean_upper","local","wave",0.178947368421053,0.291
20,"RNN","min","local","linear",NA,NA
20,"RNN","max","local","linear",NA,NA
20,"RNN","mean","local","linear",NA,NA
20,"RNN","median","local","linear",NA,NA
20,"RNN","slope","local","linear",NA,NA
20,"RNN","range","local","linear",NA,NA
20,"RNN","variance","local","linear",NA,NA
20,"RNN","mean_lower","local","linear",NA,NA
20,"RNN","mean_upper","local","linear",NA,NA
20,"RNN","min","local","gaussian",NA,NA
20,"RNN","max","local","gaussian",NA,NA
20,"RNN","mean","local","gaussian",NA,NA
20,"RNN","median","local","gaussian",NA,NA
20,"RNN","slope","local","gaussian",NA,NA
20,"RNN","range","local","gaussian",NA,NA
20,"RNN","variance","local","gaussian",NA,NA
20,"RNN","mean_lower","local","gaussian",NA,NA
20,"RNN","mean_upper","local","gaussian",NA,NA
20,"RNN","min","local","sinusoidal",NA,NA
20,"RNN","max","local","sinusoidal",NA,NA
20,"RNN","mean","local","sinusoidal",NA,NA
20,"RNN","median","local","sinusoidal",NA,NA
20,"RNN","slope","local","sinusoidal",NA,NA
20,"RNN","range","local","sinusoidal",NA,NA
20,"RNN","variance","local","sinusoidal",NA,NA
20,"RNN","mean_lower","local","sinusoidal",NA,NA
20,"RNN","mean_upper","local","sinusoidal",NA,NA
20,"RNN","min","local","wave",NA,NA
20,"RNN","max","local","wave",NA,NA
20,"RNN","mean","local","wave",NA,NA
20,"RNN","median","local","wave",NA,NA
20,"RNN","slope","local","wave",NA,NA
20,"RNN","range","local","wave",NA,NA
20,"RNN","variance","local","wave",NA,NA
20,"RNN","mean_lower","local","wave",NA,NA
20,"RNN","mean_upper","local","wave",NA,NA
20,"D_slope","min","local","linear",0.147368421052632,0.369
20,"D_slope","max","local","linear",0.242105263157895,0.153
20,"D_slope","mean","local","linear",0.2,0.226
20,"D_slope","median","local","linear",0.2,0.209
20,"D_slope","slope","local","linear",0.263157894736842,0.115
20,"D_slope","range","local","linear",1,0.001
20,"D_slope","variance","local","linear",1,0.001
20,"D_slope","mean_lower","local","linear",0.178947368421053,0.27
20,"D_slope","mean_upper","local","linear",0.210526315789474,0.209
20,"D_slope","min","local","gaussian",-0.0315789473684211,0.882
20,"D_slope","max","local","gaussian",0.0736842105263158,0.703
20,"D_slope","mean","local","gaussian",0.0210526315789474,0.941
20,"D_slope","median","local","gaussian",-0.0315789473684211,0.864
20,"D_slope","slope","local","gaussian",-1,0.001
20,"D_slope","range","local","gaussian",1,0.001
20,"D_slope","variance","local","gaussian",1,0.001
20,"D_slope","mean_lower","local","gaussian",0.0736842105263158,0.673
20,"D_slope","mean_upper","local","gaussian",-0.0315789473684211,0.883
20,"D_slope","min","local","sinusoidal",-0.189473684210526,0.258
20,"D_slope","max","local","sinusoidal",-0.0210526315789474,0.927
20,"D_slope","mean","local","sinusoidal",-0.168421052631579,0.314
20,"D_slope","median","local","sinusoidal",-0.189473684210526,0.241
20,"D_slope","slope","local","sinusoidal",-1,0.001
20,"D_slope","range","local","sinusoidal",1,0.001
20,"D_slope","variance","local","sinusoidal",1,0.001
20,"D_slope","mean_lower","local","sinusoidal",-0.0210526315789474,0.931
20,"D_slope","mean_upper","local","sinusoidal",-0.189473684210526,0.268
20,"D_slope","min","local","wave",-0.2,0.241
20,"D_slope","max","local","wave",-0.0210526315789474,0.93
20,"D_slope","mean","local","wave",-0.147368421052632,0.373
20,"D_slope","median","local","wave",-0.168421052631579,0.327
20,"D_slope","slope","local","wave",-1,0.001
20,"D_slope","range","local","wave",1,0.001
20,"D_slope","variance","local","wave",1,0.001
20,"D_slope","mean_lower","local","wave",-0.0210526315789474,0.927
20,"D_slope","mean_upper","local","wave",-0.178947368421053,0.288
20,"RC","min","local","linear",-0.231578947368421,0.182
20,"RC","max","local","linear",-0.136842105263158,0.454
20,"RC","mean","local","linear",-0.178947368421053,0.285
20,"RC","median","local","linear",-0.178947368421053,0.288
20,"RC","slope","local","linear",0.0315789473684211,0.872
20,"RC","range","local","linear",0.621052631578947,0.001
20,"RC","variance","local","linear",0.621052631578947,0.001
20,"RC","mean_lower","local","linear",-0.178947368421053,0.281
20,"RC","mean_upper","local","linear",-0.168421052631579,0.314
20,"RC","min","local","gaussian",-0.442105263157895,0.007
20,"RC","max","local","gaussian",-0.336842105263158,0.05
20,"RC","mean","local","gaussian",-0.389473684210526,0.018
20,"RC","median","local","gaussian",-0.442105263157895,0.012
20,"RC","slope","local","gaussian",-0.589473684210526,0.001
20,"RC","range","local","gaussian",0.589473684210526,0.001
20,"RC","variance","local","gaussian",0.589473684210526,0.001
20,"RC","mean_lower","local","gaussian",-0.336842105263158,0.036
20,"RC","mean_upper","local","gaussian",-0.442105263157895,0.013
20,"RC","min","local","sinusoidal",-0.589473684210526,0.001
20,"RC","max","local","sinusoidal",-0.421052631578947,0.008
20,"RC","mean","local","sinusoidal",-0.568421052631579,0.001
20,"RC","median","local","sinusoidal",-0.589473684210526,0.001
20,"RC","slope","local","sinusoidal",-0.6,0.001
20,"RC","range","local","sinusoidal",0.6,0.001
