"resolution","score","stat","analysis","genotype_form","correlation","p_value"
5,"RC","mean_lower","local","linear",-0.210526315789474,0.215
5,"RC","mean_upper","local","linear",-0.210526315789474,0.213
5,"RC","min","local","gaussian",-0.442105263157895,0.008
5,"RC","max","local","gaussian",-0.336842105263158,0.041
5,"RC","mean","local","gaussian",-0.368421052631579,0.032
5,"RC","median","local","gaussian",-0.368421052631579,0.024
5,"RC","slope","local","gaussian",0.589473684210526,0.001
5,"RC","range","local","gaussian",0.589473684210526,0.002
5,"RC","variance","local","gaussian",0.589473684210526,0.001
5,"RC","mean_lower","local","gaussian",-0.431578947368421,0.009
5,"RC","mean_upper","local","gaussian",-0.347368421052632,0.04
5,"RC","min","local","sinusoidal",-0.421052631578947,0.007
5,"RC","max","local","sinusoidal",-0.368421052631579,0.031
5,"RC","mean","local","sinusoidal",-0.389473684210526,0.018
5,"RC","median","local","sinusoidal",-0.389473684210526,0.022
5,"RC","slope","local","sinusoidal",-0.6,0.001
5,"RC","range","local","sinusoidal",0.6,0.001
5,"RC","variance","local","sinusoidal",0.6,0.002
5,"RC","mean_lower","local","sinusoidal",-0.389473684210526,0.024
5,"RC","mean_upper","local","sinusoidal",-0.4,0.011
5,"RC","min","local","wave",-0.705263157894737,0.001
5,"RC","max","local","wave",-0.410526315789474,0.012
5,"RC","mean","local","wave",-0.578947368421053,0.001
5,"RC","median","local","wave",-0.557894736842105,0.001
5,"RC","slope","local","wave",-0.610526315789474,0.001
5,"RC","range","local","wave",0.610526315789474,0.001
5,"RC","variance","local","wave",0.610526315789474,0.001
5,"RC","mean_lower","local","wave",-0.557894736842105,0.001
5,"RC","mean_upper","local","wave",-0.589473684210526,0.002
5,"gPi","min","local","linear",-0.252631578947368,0.128
5,"gPi","max","local","linear",-0.147368421052632,0.379
5,"gPi","mean","local","linear",-0.2,0.208
5,"gPi","median","local","linear",-0.2,0.237
5,"gPi","slope","local","linear",0.147368421052632,0.391
5,"gPi","range","local","linear",0.631578947368421,0.001
5,"gPi","variance","local","linear",0.631578947368421,0.002
5,"gPi","mean_lower","local","linear",-0.210526315789474,0.234
5,"gPi","mean_upper","local","linear",-0.210526315789474,0.204
5,"gPi","min","local","gaussian",-0.442105263157895,0.009
5,"gPi","max","local","gaussian",-0.336842105263158,0.025
5,"gPi","mean","local","gaussian",-0.368421052631579,0.033
5,"gPi","median","local","gaussian",-0.368421052631579,0.025
5,"gPi","slope","local","gaussian",0.589473684210526,0.001
5,"gPi","range","local","gaussian",0.589473684210526,0.001
5,"gPi","variance","local","gaussian",0.589473684210526,0.001
5,"gPi","mean_lower","local","gaussian",-0.431578947368421,0.01
5,"gPi","mean_upper","local","gaussian",-0.347368421052632,0.048
5,"gPi","min","local","sinusoidal",-0.421052631578947,0.014
5,"gPi","max","local","sinusoidal",-0.368421052631579,0.014
5,"gPi","mean","local","sinusoidal",-0.389473684210526,0.022
5,"gPi","median","local","sinusoidal",-0.389473684210526,0.017
5,"gPi","slope","local","sinusoidal",-0.6,0.001
5,"gPi","range","local","sinusoidal",0.6,0.001
5,"gPi","variance","local","sinusoidal",0.6,0.001
5,"gPi","mean_lower","local","sinusoidal",-0.389473684210526,0.02
5,"gPi","mean_upper","local","sinusoidal",-0.4,0.012
5,"gPi","min","local","wave",-0.705263157894737,0.001
5,"gPi","max","local","wave",-0.410526315789474,0.006
5,"gPi","mean","local","wave",-0.578947368421053,0.001
5,"gPi","median","local","wave",-0.557894736842105,0.001
5,"gPi","slope","local","wave",-0.610526315789474,0.001
5,"gPi","range","local","wave",0.610526315789474,0.001
5,"gPi","variance","local","wave",0.610526315789474,0.001
5,"gPi","mean_lower","local","wave",-0.557894736842105,0.002
5,"gPi","mean_upper","local","wave",-0.589473684210526,0.001
5,"PPF","min","local","linear",-0.221052631578947,0.193
5,"PPF","max","local","linear",-0.115789473684211,0.504
5,"PPF","mean","local","linear",-0.168421052631579,0.34
5,"PPF","median","local","linear",-0.168421052631579,0.316
5,"PPF","slope","local","linear",0.178947368421053,0.283
5,"PPF","range","local","linear",0.642105263157895,0.002
5,"PPF","variance","local","linear",0.642105263157895,0.001
5,"PPF","mean_lower","local","linear",-0.2,0.236
5,"PPF","mean_upper","local","linear",-0.178947368421053,0.273
5,"PPF","min","local","gaussian",-0.442105263157895,0.01
5,"PPF","max","local","gaussian",-0.336842105263158,0.023
5,"PPF","mean","local","gaussian",-0.368421052631579,0.024
5,"PPF","median","local","gaussian",-0.368421052631579,0.019
5,"PPF","slope","local","gaussian",0.589473684210526,0.001
5,"PPF","range","local","gaussian",0.589473684210526,0.001
5,"PPF","variance","local","gaussian",0.589473684210526,0.001
5,"PPF","mean_lower","local","gaussian",-0.431578947368421,0.006
5,"PPF","mean_upper","local","gaussian",-0.347368421052632,0.031
5,"PPF","min","local","sinusoidal",-0.421052631578947,0.005
5,"PPF","max","local","sinusoidal",-0.368421052631579,0.03
5,"PPF","mean","local","sinusoidal",-0.389473684210526,0.017
5,"PPF","median","local","sinusoidal",-0.389473684210526,0.02
5,"PPF","slope","local","sinusoidal",-0.6,0.001
5,"PPF","range","local","sinusoidal",0.6,0.002
5,"PPF","variance","local","sinusoidal",0.6,0.001
5,"PPF","mean_lower","local","sinusoidal",-0.389473684210526,0.026
5,"PPF","mean_upper","local","sinusoidal",-0.4,0.015
5,"PPF","min","local","wave",-0.705263157894737,0.001
5,"PPF","max","local","wave",-0.410526315789474,0.009
5,"PPF","mean","local","wave",-0.578947368421053,0.001
5,"PPF","median","local","wave",-0.557894736842105,0.001
5,"PPF","slope","local","wave",-0.610526315789474,0.001
5,"PPF","range","local","wave",0.610526315789474,0.001
5,"PPF","variance","local","wave",0.610526315789474,0.001
5,"PPF","mean_lower","local","wave",-0.557894736842105,0.001
