"resolution","score","stat","analysis","genotype_form","correlation","p_value"
49,"RNN","mean_lower","local","wave",NA,NA
49,"RNN","mean_upper","local","wave",NA,NA
49,"D_slope","min","local","linear",0.115789473684211,0.488
49,"D_slope","max","local","linear",0.221052631578947,0.188
49,"D_slope","mean","local","linear",0.168421052631579,0.302
49,"D_slope","median","local","linear",0.168421052631579,0.286
49,"D_slope","slope","local","linear",0.263157894736842,0.115
49,"D_slope","range","local","linear",1,0.001
49,"D_slope","variance","local","linear",1,0.001
49,"D_slope","mean_lower","local","linear",0.136842105263158,0.43
49,"D_slope","mean_upper","local","linear",0.178947368421053,0.286
49,"D_slope","min","local","gaussian",-0.0315789473684211,0.882
49,"D_slope","max","local","gaussian",0.0736842105263158,0.703
49,"D_slope","mean","local","gaussian",0.0421052631578947,0.836
49,"D_slope","median","local","gaussian",0.0421052631578947,0.814
49,"D_slope","slope","local","gaussian",1,0.001
49,"D_slope","range","local","gaussian",1,0.001
49,"D_slope","variance","local","gaussian",1,0.001
49,"D_slope","mean_lower","local","gaussian",-0.0315789473684211,0.888
49,"D_slope","mean_upper","local","gaussian",0.0736842105263158,0.678
49,"D_slope","min","local","sinusoidal",-0.0210526315789474,0.931
49,"D_slope","max","local","sinusoidal",-0.0105263157894737,0.983
49,"D_slope","mean","local","sinusoidal",-0.0210526315789474,0.921
49,"D_slope","median","local","sinusoidal",-0.0210526315789474,0.92
49,"D_slope","slope","local","sinusoidal",-1,0.001
49,"D_slope","range","local","sinusoidal",1,0.001
49,"D_slope","variance","local","sinusoidal",1,0.001
49,"D_slope","mean_lower","local","sinusoidal",-0.0105263157894737,0.985
49,"D_slope","mean_upper","local","sinusoidal",-0.0210526315789474,0.927
49,"D_slope","min","local","wave",-0.126315789473684,0.46
49,"D_slope","max","local","wave",-0.0210526315789474,0.93
49,"D_slope","mean","local","wave",-0.0631578947368421,0.712
49,"D_slope","median","local","wave",-0.0631578947368421,0.739
49,"D_slope","slope","local","wave",1,0.001
